pretty_id	gene_id	log2FoldChange	padj	Description	PFAMs	ips_ipr	ips_ipr_desc	ips_pathway	go_all	text	pfam_is_metal	pfam_is_transporterish	is_metal	is_abc_like	is_mfs_like	mdr_kw_hit	is_mdr	is_nutr
gene-IR01_02663	lcl|NW_015622505.1_cds_XP_016226476.1_2937	-0.824711382413915	0.0211535089718826	AAT family amino acid transporter	AA_permease				GO:0000322,GO:0000323,GO:0000324,GO:0000328,GO:0003333,GO:0003674,GO:0005215,GO:0005342,GO:0005575,GO:0005618,GO:0005622,GO:0005623,GO:0005737,GO:0005768,GO:0005770,GO:0005771,GO:0005773,GO:0005775,GO:0005783,GO:0005798,GO:0005886,GO:0005887,GO:0006810,GO:0006811,GO:0006812,GO:0006820,GO:0006855,GO:0006865,GO:0008150,GO:0008324,GO:0008509,GO:0008514,GO:0009277,GO:0009986,GO:0012505,GO:0015075,GO:0015171,GO:0015175,GO:0015179,GO:0015193,GO:0015203,GO:0015238,GO:0015318,GO:0015711,GO:0015804,GO:0015807,GO:0015824,GO:0015846,GO:0015849,GO:0015893,GO:0016020,GO:0016021,GO:0022857,GO:0030134,GO:0030135,GO:0030312,GO:0030447,GO:0031224,GO:0031226,GO:0031410,GO:0031974,GO:0031982,GO:0034220,GO:0035524,GO:0040007,GO:0042221,GO:0042493,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043233,GO:0044182,GO:0044422,GO:0044424,GO:0044425,GO:0044437,GO:0044444,GO:0044446,GO:0044459,GO:0044464,GO:0046942,GO:0046943,GO:0050896,GO:0051179,GO:0051234,GO:0055085,GO:0070013,GO:0071702,GO:0071705,GO:0071944,GO:0097708,GO:0098655,GO:0098656,GO:1902047,GO:1902475,GO:1903825,GO:1905039	AAT family amino acid transporter | AA_permease | NA | NA	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
gene-IR01_02732	lcl|NW_015622505.1_cds_XP_016226551.1_3012	2.08584430713575	2.26291871923349e-09	Triose-phosphate Transporter family	TPT					Triose-phosphate Transporter family | TPT | NA | NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
gene-IR01_03031	lcl|NW_015622505.1_cds_XP_016226886.1_3347	1.06109917796261	0.0137314475569973	Sugar (and other) transporter	MFS_1					Sugar (and other) transporter | MFS_1 | NA | NA	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE
gene-IR01_03083	lcl|NW_015622505.1_cds_XP_016226948.1_3409	2.01623650531858	2.71917276090295e-10	Calcium-dependent channel, 7TM region, putative phosphate	PHM7_cyt,RSN1_7TM,RSN1_TM				GO:0000322,GO:0000323,GO:0000324,GO:0000329,GO:0003674,GO:0005215,GO:0005216,GO:0005227,GO:0005261,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005773,GO:0005774,GO:0005783,GO:0006810,GO:0006811,GO:0006812,GO:0006816,GO:0008150,GO:0008324,GO:0012505,GO:0015075,GO:0015085,GO:0015267,GO:0015318,GO:0016020,GO:0016021,GO:0022803,GO:0022836,GO:0022838,GO:0022839,GO:0022857,GO:0022890,GO:0030001,GO:0031090,GO:0031224,GO:0034220,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044422,GO:0044424,GO:0044425,GO:0044437,GO:0044444,GO:0044446,GO:0044464,GO:0046873,GO:0051179,GO:0051234,GO:0055085,GO:0070588,GO:0070838,GO:0072511,GO:0098588,GO:0098655,GO:0098660,GO:0098662,GO:0098805,GO:0098852	Calcium-dependent channel, 7TM region, putative phosphate | PHM7_cyt,RSN1_7TM,RSN1_TM | NA | NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
gene-IR01_03558	lcl|NW_015622505.1_cds_XP_016227458.1_3919	2.26781839458754	1.92709474661354e-09	Amino acid permease	AA_permease_2					Amino acid permease | AA_permease_2 | NA | NA	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
gene-IR01_03642	lcl|NW_015622505.1_cds_XP_016227555.1_4016	1.57577232466906	4.42234071060063e-05	Belongs to the major facilitator superfamily. Sugar transporter (TC 2.A.1.1) family	Sugar_tr					Belongs to the major facilitator superfamily. Sugar transporter (TC 2.A.1.1) family | Sugar_tr | NA | NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
gene-IR01_03736	lcl|NW_015622505.1_cds_XP_016227653.1_4114	-1.11037337750125	0.0347998652538577	Sugar (and other) transporter	MFS_1					Sugar (and other) transporter | MFS_1 | NA | NA	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE
gene-IR01_03747	lcl|NW_015622505.1_cds_XP_016227664.1_4125	-8.86049867194562	3.42159971940925e-07	OPT oligopeptide transporter protein	OPT				GO:0003674,GO:0005215,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005794,GO:0005886,GO:0005887,GO:0006810,GO:0006857,GO:0008150,GO:0012505,GO:0015833,GO:0016020,GO:0016021,GO:0022857,GO:0031224,GO:0031226,GO:0035672,GO:0035673,GO:0042886,GO:0042887,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044424,GO:0044425,GO:0044444,GO:0044459,GO:0044464,GO:0051179,GO:0051234,GO:0055085,GO:0071702,GO:0071705,GO:0071944,GO:1901583,GO:1901584,GO:1904680	OPT oligopeptide transporter protein | OPT | NA | NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
gene-IR01_03749	lcl|NW_015622505.1_cds_XP_016227666.1_4127	-2.91994375532937	0.00296333587287367	OPT oligopeptide transporter protein	OPT				GO:0003674,GO:0005215,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005794,GO:0005886,GO:0005887,GO:0006810,GO:0006857,GO:0008150,GO:0012505,GO:0015833,GO:0016020,GO:0016021,GO:0022857,GO:0031224,GO:0031226,GO:0035672,GO:0035673,GO:0042886,GO:0042887,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044424,GO:0044425,GO:0044444,GO:0044459,GO:0044464,GO:0051179,GO:0051234,GO:0055085,GO:0071702,GO:0071705,GO:0071944,GO:1901583,GO:1901584,GO:1904680	OPT oligopeptide transporter protein | OPT | NA | NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
gene-IR01_03823	lcl|NW_015622506.1_cds_XP_016224019.1_4210	-1.10774750992328	0.00806592323817951	Sugar (and other) transporter	MFS_1					Sugar (and other) transporter | MFS_1 | NA | NA	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE
gene-IR01_04009	lcl|NW_015622506.1_cds_XP_016224227.1_4418	-0.949735260680533	0.00116628268613852	Belongs to the major facilitator superfamily. Sugar transporter (TC 2.A.1.1) family	Sugar_tr				GO:0000322,GO:0000323,GO:0000324,GO:0000329,GO:0003674,GO:0005215,GO:0005351,GO:0005355,GO:0005402,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005773,GO:0005774,GO:0006810,GO:0006811,GO:0006812,GO:0008150,GO:0008324,GO:0008643,GO:0008645,GO:0015075,GO:0015077,GO:0015078,GO:0015144,GO:0015145,GO:0015149,GO:0015291,GO:0015293,GO:0015294,GO:0015295,GO:0015318,GO:0015672,GO:0015749,GO:0016020,GO:0016021,GO:0022804,GO:0022857,GO:0022890,GO:0031090,GO:0031224,GO:0034219,GO:0034220,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044422,GO:0044424,GO:0044425,GO:0044437,GO:0044444,GO:0044446,GO:0044464,GO:0046323,GO:0051119,GO:0051179,GO:0051234,GO:0055085,GO:0071702,GO:0098588,GO:0098655,GO:0098660,GO:0098662,GO:0098805,GO:0098852,GO:1902600,GO:1904659	Belongs to the major facilitator superfamily. Sugar transporter (TC 2.A.1.1) family | Sugar_tr | NA | NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
gene-IR01_04053	lcl|NW_015622506.1_cds_XP_016224275.1_4466	-1.42825120263319	0.0351364596890099	Sugar (and other) transporter	MFS_1					Sugar (and other) transporter | MFS_1 | NA | NA	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE
gene-IR01_04097	lcl|NW_015622506.1_cds_XP_016224324.1_4515	1.45021414417026	0.00123609055149029	Sugar (and other) transporter	MFS_1					Sugar (and other) transporter | MFS_1 | NA | NA	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE
gene-IR01_04180	lcl|NW_015622506.1_cds_XP_016224410.1_4601	-4.00130384713165	1.19039902390653e-08	POT family proton-dependent oligopeptide transporter	PTR2				GO:0000322,GO:0000323,GO:0000324,GO:0003674,GO:0005215,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005773,GO:0005886,GO:0005887,GO:0006810,GO:0006857,GO:0008150,GO:0015833,GO:0016020,GO:0016021,GO:0022857,GO:0031224,GO:0031226,GO:0031520,GO:0032153,GO:0035442,GO:0035443,GO:0035672,GO:0035673,GO:0042886,GO:0042887,GO:0042937,GO:0042938,GO:0042939,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044424,GO:0044425,GO:0044444,GO:0044459,GO:0044464,GO:0051179,GO:0051234,GO:0051286,GO:0055085,GO:0071702,GO:0071705,GO:0071916,GO:0071944,GO:0098590,GO:0098657,GO:0098739,GO:0140205,GO:0140206,GO:0140207,GO:1904680	POT family proton-dependent oligopeptide transporter | PTR2 | NA | NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
gene-IR01_04186	lcl|NW_015622506.1_cds_XP_016224416.1_4607	0.976952510472746	0.000135482140706163	Triose-phosphate Transporter family	TPT				GO:0000139,GO:0003674,GO:0005215,GO:0005342,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005783,GO:0005794,GO:0006810,GO:0006811,GO:0006820,GO:0006888,GO:0008028,GO:0008150,GO:0008509,GO:0008514,GO:0012505,GO:0015075,GO:0015318,GO:0015605,GO:0015711,GO:0015714,GO:0015717,GO:0015718,GO:0015748,GO:0015849,GO:0016020,GO:0016021,GO:0016192,GO:0022857,GO:0031090,GO:0031224,GO:0031984,GO:0034220,GO:0035436,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044422,GO:0044424,GO:0044425,GO:0044431,GO:0044444,GO:0044446,GO:0044464,GO:0046907,GO:0046942,GO:0046943,GO:0048193,GO:0051179,GO:0051234,GO:0051641,GO:0051649,GO:0055085,GO:0071702,GO:0071917,GO:0089721,GO:0089722,GO:0098588,GO:0098656,GO:0098791,GO:1901264,GO:1903825,GO:1905039,GO:1990536	Triose-phosphate Transporter family | TPT | NA | NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
gene-IR01_04301	lcl|NW_015622506.1_cds_XP_016224549.1_4740	2.71418352313265	8.6743906807799e-06	Belongs to the major facilitator superfamily. Sugar transporter (TC 2.A.1.1) family	Sugar_tr					Belongs to the major facilitator superfamily. Sugar transporter (TC 2.A.1.1) family | Sugar_tr | NA | NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
gene-IR01_04335	lcl|NW_015622506.1_cds_XP_016224586.1_4777	3.54031310128456	5.23830274692144e-11	Amino acid permease	AA_permease					Amino acid permease | AA_permease | NA | NA	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
gene-IR01_04574	lcl|NW_015622506.1_cds_XP_016224840.1_5031	1.04305759709267	0.0125778455683994	Belongs to the major facilitator superfamily. Sugar transporter (TC 2.A.1.1) family	Sugar_tr					Belongs to the major facilitator superfamily. Sugar transporter (TC 2.A.1.1) family | Sugar_tr | NA | NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
gene-IR01_04804	lcl|NW_015622506.1_cds_XP_016225089.1_5280	4.13990516380849	5.50729826920362e-06	Belongs to the major facilitator superfamily. Sugar transporter (TC 2.A.1.1) family	Sugar_tr					Belongs to the major facilitator superfamily. Sugar transporter (TC 2.A.1.1) family | Sugar_tr | NA | NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
gene-IR01_04900	lcl|NW_015622506.1_cds_XP_016225197.1_5388	-1.66495894692115	0.000448170619324674	Transmembrane amino acid transporter protein	Aa_trans					Transmembrane amino acid transporter protein | Aa_trans | NA | NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
gene-IR01_04977	lcl|NW_015622506.1_cds_XP_016225278.1_5469	1.57328244238693	0.0187894024827189	Ammonium Transporter Family	Ammonium_transp					Ammonium Transporter Family | Ammonium_transp | NA | NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
gene-IR01_05026	lcl|NW_015622506.1_cds_XP_016225328.1_5519	0.990372229866906	0.00105371979702787	Amino acid permease	AA_permease_2					Amino acid permease | AA_permease_2 | NA | NA	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
gene-IR01_05664	lcl|NW_015622507.1_cds_XP_016222580.1_6266	2.36195444338568	8.27928899254304e-12	Transmembrane amino acid transporter protein	Aa_trans				GO:0000322,GO:0000323,GO:0000324,GO:0000329,GO:0003333,GO:0003674,GO:0005215,GO:0005302,GO:0005342,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005773,GO:0005774,GO:0006810,GO:0006811,GO:0006812,GO:0006820,GO:0006855,GO:0006865,GO:0006868,GO:0007034,GO:0008150,GO:0008324,GO:0008509,GO:0008514,GO:0015075,GO:0015171,GO:0015173,GO:0015175,GO:0015179,GO:0015186,GO:0015188,GO:0015238,GO:0015318,GO:0015658,GO:0015711,GO:0015801,GO:0015803,GO:0015804,GO:0015807,GO:0015824,GO:0015828,GO:0015849,GO:0015893,GO:0016020,GO:0016021,GO:0022857,GO:0031090,GO:0031224,GO:0034220,GO:0042221,GO:0042493,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044422,GO:0044424,GO:0044425,GO:0044437,GO:0044444,GO:0044446,GO:0044464,GO:0046942,GO:0046943,GO:0050896,GO:0051179,GO:0051234,GO:0055085,GO:0071702,GO:0071705,GO:0098588,GO:0098655,GO:0098656,GO:0098805,GO:0098852,GO:1902475,GO:1903825,GO:1905039	Transmembrane amino acid transporter protein | Aa_trans | NA | NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
gene-IR01_05715	lcl|NW_015622507.1_cds_XP_016222636.1_6322	1.17689513500616	0.00536905791630771	Amino acid permease	AA_permease_2					Amino acid permease | AA_permease_2 | NA | NA	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
gene-IR01_05744	lcl|NW_015622507.1_cds_XP_016222667.1_6353	1.3169475312483	0.000410496769543281	Transmembrane amino acid transporter protein	Aa_trans				GO:0000322,GO:0000323,GO:0000324,GO:0000329,GO:0003333,GO:0003674,GO:0005215,GO:0005290,GO:0005302,GO:0005310,GO:0005313,GO:0005326,GO:0005342,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005773,GO:0005774,GO:0006810,GO:0006811,GO:0006812,GO:0006820,GO:0006835,GO:0006836,GO:0006855,GO:0006865,GO:0006950,GO:0006995,GO:0007034,GO:0007154,GO:0008150,GO:0008324,GO:0008509,GO:0008514,GO:0009267,GO:0009605,GO:0009987,GO:0009991,GO:0015075,GO:0015171,GO:0015172,GO:0015173,GO:0015174,GO:0015175,GO:0015179,GO:0015181,GO:0015183,GO:0015189,GO:0015194,GO:0015238,GO:0015318,GO:0015556,GO:0015711,GO:0015740,GO:0015800,GO:0015801,GO:0015802,GO:0015804,GO:0015807,GO:0015809,GO:0015813,GO:0015817,GO:0015819,GO:0015825,GO:0015828,GO:0015849,GO:0015893,GO:0016020,GO:0016021,GO:0022857,GO:0022889,GO:0031090,GO:0031166,GO:0031224,GO:0031300,GO:0031301,GO:0031310,GO:0031667,GO:0031668,GO:0031669,GO:0032329,GO:0032974,GO:0032975,GO:0033554,GO:0034220,GO:0034486,GO:0034490,GO:0034491,GO:0042221,GO:0042493,GO:0042594,GO:0043090,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043562,GO:0044422,GO:0044424,GO:0044425,GO:0044437,GO:0044444,GO:0044446,GO:0044464,GO:0045117,GO:0046942,GO:0046943,GO:0050896,GO:0051179,GO:0051234,GO:0051716,GO:0051938,GO:0055085,GO:0061459,GO:0070778,GO:0071496,GO:0071627,GO:0071628,GO:0071702,GO:0071705,GO:0089709,GO:0090454,GO:0090513,GO:0090514,GO:0090515,GO:0090516,GO:0090517,GO:0090518,GO:0098588,GO:0098655,GO:0098656,GO:0098805,GO:0098852,GO:1901474,GO:1901481,GO:1901482,GO:1902022,GO:1902023,GO:1902024,GO:1902475,GO:1903400,GO:1903401,GO:1903825,GO:1903826,GO:1905039,GO:1990822	Transmembrane amino acid transporter protein | Aa_trans | NA | NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
gene-IR01_05822	lcl|NW_015622507.1_cds_XP_016222756.1_6442	-1.68941815305778	1.21148704540384e-08	Sugar (and other) transporter	MFS_1,Sugar_tr					Sugar (and other) transporter | MFS_1,Sugar_tr | NA | NA	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE
gene-IR01_05869	lcl|NW_015622507.1_cds_XP_016222809.1_6495	0.770855192322864	0.0402439628963715	Amino acid permease	AA_permease					Amino acid permease | AA_permease | NA | NA	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
gene-IR01_05885	lcl|NW_015622507.1_cds_XP_016222826.1_6512	1.72581655794223	4.14706662909155e-06	Extracellular tail, of 10TM putative phosphate transporter	PHM7_cyt,PHM7_ext,RSN1_7TM,RSN1_TM					Extracellular tail, of 10TM putative phosphate transporter | PHM7_cyt,PHM7_ext,RSN1_7TM,RSN1_TM | NA | NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
gene-IR01_06290	lcl|NW_015622507.1_cds_XP_016223278.1_6964	5.13940784242111	8.45264847688647e-24	Sugar (and other) transporter	MFS_1					Sugar (and other) transporter | MFS_1 | NA | NA	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE
gene-IR01_06626	lcl|NW_015622507.1_cds_XP_016223662.1_7348	2.01049654472999	3.67502071839199e-13	Amino acid permease	AA_permease					Amino acid permease | AA_permease | NA | NA	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
gene-IR01_06735	lcl|NW_015622507.1_cds_XP_016223783.1_7469	1.70342962204919	6.48287204491467e-06	ammonium transporter	Ammonium_transp				GO:0003674,GO:0005215,GO:0005275,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005783,GO:0005886,GO:0005887,GO:0006810,GO:0006811,GO:0006812,GO:0008150,GO:0008324,GO:0008519,GO:0012505,GO:0015075,GO:0015101,GO:0015200,GO:0015695,GO:0015696,GO:0015837,GO:0015843,GO:0016020,GO:0016021,GO:0019740,GO:0019755,GO:0022857,GO:0031224,GO:0031226,GO:0034220,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044424,GO:0044425,GO:0044444,GO:0044459,GO:0044464,GO:0051179,GO:0051234,GO:0055085,GO:0071702,GO:0071705,GO:0071944,GO:0072488,GO:0072489,GO:0098655	ammonium transporter | Ammonium_transp | NA | NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
gene-IR01_06778	lcl|NW_015622507.1_cds_XP_016223827.1_7513	0.838162648035256	0.00395200834491345	Belongs to the major facilitator superfamily. Sugar transporter (TC 2.A.1.1) family	Sugar_tr					Belongs to the major facilitator superfamily. Sugar transporter (TC 2.A.1.1) family | Sugar_tr | NA | NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
gene-IR01_07006	lcl|NW_015622508.1_cds_XP_016221118.1_7765	1.77351325927422	1.49188293836333e-05	Amino acid permease	AA_permease_2					Amino acid permease | AA_permease_2 | NA | NA	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
