pretty_id	gene_id	log2FoldChange	padj	Description	PFAMs	ips_ipr	ips_ipr_desc	ips_pathway	go_all	text	pfam_is_metal	pfam_is_transporterish	is_metal	is_abc_like	is_mfs_like	mdr_kw_hit	is_mdr	is_nutr
gene-IR01_00539	lcl|NW_015622504.1_cds_XP_016228274.1_604	0.71263520621057	0.0308890875489475	Nitrogen permease regulator 2	NPR2				GO:0000306,GO:0000322,GO:0000323,GO:0000324,GO:0000329,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005773,GO:0005774,GO:0006810,GO:0006811,GO:0006812,GO:0006820,GO:0006865,GO:0006950,GO:0006995,GO:0007154,GO:0008150,GO:0009267,GO:0009605,GO:0009893,GO:0009894,GO:0009896,GO:0009966,GO:0009968,GO:0009987,GO:0009991,GO:0010506,GO:0010508,GO:0010646,GO:0010647,GO:0010648,GO:0015711,GO:0015804,GO:0015824,GO:0015840,GO:0015849,GO:0016020,GO:0016241,GO:0019222,GO:0019755,GO:0019898,GO:0023051,GO:0023057,GO:0031090,GO:0031312,GO:0031323,GO:0031325,GO:0031329,GO:0031331,GO:0031667,GO:0031668,GO:0031669,GO:0032006,GO:0032007,GO:0032101,GO:0032103,GO:0032104,GO:0032106,GO:0032107,GO:0032109,GO:0032879,GO:0032890,GO:0032991,GO:0033043,GO:0033554,GO:0034198,GO:0035859,GO:0042221,GO:0042493,GO:0042594,GO:0042886,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043269,GO:0043562,GO:0044070,GO:0044087,GO:0044088,GO:0044422,GO:0044424,GO:0044425,GO:0044437,GO:0044444,GO:0044446,GO:0044464,GO:0046942,GO:0048518,GO:0048519,GO:0048522,GO:0048523,GO:0048583,GO:0048584,GO:0048585,GO:0050789,GO:0050794,GO:0050896,GO:0051049,GO:0051128,GO:0051179,GO:0051234,GO:0051716,GO:0051952,GO:0051955,GO:0065007,GO:0070881,GO:0071496,GO:0071702,GO:0071705,GO:0080134,GO:0080135,GO:0097042,GO:0098588,GO:0098805,GO:0098852,GO:1902115,GO:1902531,GO:1902532,GO:1903432,GO:1903832,GO:1903833,GO:1904262,GO:1990130,GO:1990928,GO:2000785	Nitrogen permease regulator 2 | NPR2 | NA | NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
gene-IR01_00609	lcl|NW_015622504.1_cds_XP_016228354.1_683	-1.58813601502717	3.65514920732963e-05	Major Facilitator Superfamily	MFS_1					Major Facilitator Superfamily | MFS_1 | NA | NA	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
gene-IR01_00747	lcl|NW_015622504.1_cds_XP_016228502.1_832	0.959714524167754	4.54232125372069e-05	Protein transporter sec-23	Gelsolin,Sec23_BS,Sec23_helical,Sec23_trunk,zf-Sec23_Sec24				GO:0003400,GO:0003674,GO:0005096,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005783,GO:0005798,GO:0006508,GO:0006511,GO:0006807,GO:0006810,GO:0006886,GO:0006914,GO:0006950,GO:0008047,GO:0008104,GO:0008150,GO:0008152,GO:0008270,GO:0009056,GO:0009057,GO:0009987,GO:0010033,GO:0010243,GO:0010498,GO:0012505,GO:0012506,GO:0012507,GO:0015031,GO:0015833,GO:0016020,GO:0016236,GO:0019538,GO:0019941,GO:0030117,GO:0030120,GO:0030127,GO:0030133,GO:0030134,GO:0030135,GO:0030163,GO:0030234,GO:0030433,GO:0030658,GO:0030659,GO:0030660,GO:0030662,GO:0030695,GO:0031090,GO:0031410,GO:0031982,GO:0032386,GO:0032879,GO:0032991,GO:0033036,GO:0033043,GO:0033554,GO:0034613,GO:0034976,GO:0036503,GO:0042221,GO:0042886,GO:0043085,GO:0043087,GO:0043161,GO:0043167,GO:0043169,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043254,GO:0043547,GO:0043632,GO:0044087,GO:0044093,GO:0044237,GO:0044238,GO:0044248,GO:0044257,GO:0044260,GO:0044265,GO:0044267,GO:0044422,GO:0044424,GO:0044425,GO:0044433,GO:0044444,GO:0044446,GO:0044464,GO:0045184,GO:0046872,GO:0046907,GO:0046914,GO:0048209,GO:0048475,GO:0050789,GO:0050790,GO:0050794,GO:0050896,GO:0051049,GO:0051128,GO:0051179,GO:0051234,GO:0051336,GO:0051345,GO:0051603,GO:0051641,GO:0051649,GO:0051716,GO:0060341,GO:0060589,GO:0060627,GO:0060628,GO:0061919,GO:0065007,GO:0065009,GO:0070727,GO:0071702,GO:0071704,GO:0071705,GO:0090113,GO:0097708,GO:0098588,GO:0098772,GO:0098796,GO:0098805,GO:1901564,GO:1901565,GO:1901575,GO:1901698	Protein transporter sec-23 | Gelsolin,Sec23_BS,Sec23_helical,Sec23_trunk,zf-Sec23_Sec24 | NA | NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
gene-IR01_00784	lcl|NW_015622504.1_cds_XP_016228539.1_869	-1.65541208260324	0.00160598718129259	permease	AA_permease					permease | AA_permease | NA | NA	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
gene-IR01_00856	lcl|NW_015622504.1_cds_XP_016228618.1_948	1.01580101623979	0.00546217640364552	GTP-binding protein involved in nucleocytoplasmic transport. Required for the import of protein into the nucleus and also for RNA export. Involved in chromatin condensation and control of cell cycle	Ras				GO:0000054,GO:0000166,GO:0000459,GO:0000460,GO:0000466,GO:0000467,GO:0000469,GO:0001882,GO:0001883,GO:0003674,GO:0003824,GO:0003924,GO:0005085,GO:0005087,GO:0005088,GO:0005488,GO:0005515,GO:0005525,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005737,GO:0005829,GO:0006139,GO:0006355,GO:0006364,GO:0006396,GO:0006403,GO:0006405,GO:0006406,GO:0006606,GO:0006611,GO:0006725,GO:0006807,GO:0006810,GO:0006886,GO:0006913,GO:0006996,GO:0006997,GO:0007346,GO:0008104,GO:0008150,GO:0008152,GO:0008536,GO:0009889,GO:0009987,GO:0010389,GO:0010467,GO:0010468,GO:0010556,GO:0010564,GO:0010948,GO:0010972,GO:0015031,GO:0015833,GO:0015931,GO:0016020,GO:0016021,GO:0016043,GO:0016070,GO:0016072,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0016973,GO:0017016,GO:0017038,GO:0017076,GO:0017111,GO:0019001,GO:0019219,GO:0019222,GO:0019899,GO:0022613,GO:0023052,GO:0031123,GO:0031125,GO:0031224,GO:0031267,GO:0031323,GO:0031326,GO:0031503,GO:0031935,GO:0031938,GO:0032549,GO:0032550,GO:0032553,GO:0032555,GO:0032561,GO:0033036,GO:0033043,GO:0033044,GO:0033365,GO:0033750,GO:0034470,GO:0034504,GO:0034613,GO:0034641,GO:0034660,GO:0035639,GO:0036094,GO:0042254,GO:0042886,GO:0043167,GO:0043168,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043628,GO:0044085,GO:0044237,GO:0044238,GO:0044424,GO:0044425,GO:0044444,GO:0044464,GO:0045184,GO:0045786,GO:0045930,GO:0046483,GO:0046907,GO:0048519,GO:0048523,GO:0050657,GO:0050658,GO:0050789,GO:0050794,GO:0051020,GO:0051028,GO:0051128,GO:0051168,GO:0051169,GO:0051170,GO:0051171,GO:0051179,GO:0051234,GO:0051236,GO:0051252,GO:0051640,GO:0051641,GO:0051649,GO:0051656,GO:0051726,GO:0060255,GO:0060968,GO:0065007,GO:0065009,GO:0070727,GO:0071166,GO:0071426,GO:0071427,GO:0071428,GO:0071702,GO:0071704,GO:0071705,GO:0071840,GO:0072594,GO:0080090,GO:0090304,GO:0090305,GO:0090501,GO:0090503,GO:0097159,GO:0097367,GO:0098772,GO:1901265,GO:1901360,GO:1901363,GO:1901987,GO:1901988,GO:1901990,GO:1901991,GO:1902275,GO:1902749,GO:1902750,GO:1903506,GO:2000112,GO:2001141	GTP-binding protein involved in nucleocytoplasmic transport. Required for the import of protein into the nucleus and also for RNA export. Involved in chromatin condensation and control of cell cycle | Ras | NA | NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
gene-IR01_00874	lcl|NW_015622504.1_cds_XP_016228638.1_968	-1.12542266595915	0.00196157744030877	basic region leucin zipper	bZIP_1					basic region leucin zipper | bZIP_1 | NA | NA	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
gene-IR01_00876	lcl|NW_015622504.1_cds_XP_016228640.1_970	1.06908279375766	0.00751467055428098	Importin-beta N-terminal domain	HEAT,HEAT_EZ,IBN_N				GO:0000060,GO:0000166,GO:0001882,GO:0001883,GO:0003674,GO:0005048,GO:0005085,GO:0005087,GO:0005088,GO:0005215,GO:0005488,GO:0005515,GO:0005525,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005635,GO:0005643,GO:0005737,GO:0005819,GO:0005856,GO:0006605,GO:0006606,GO:0006607,GO:0006610,GO:0006612,GO:0006629,GO:0006644,GO:0006650,GO:0006656,GO:0006793,GO:0006796,GO:0006807,GO:0006810,GO:0006886,GO:0006913,GO:0006996,GO:0006997,GO:0006999,GO:0008104,GO:0008139,GO:0008150,GO:0008152,GO:0008536,GO:0008565,GO:0008610,GO:0008654,GO:0009058,GO:0009987,GO:0012505,GO:0015031,GO:0015630,GO:0015833,GO:0016020,GO:0016021,GO:0016043,GO:0017016,GO:0017038,GO:0017076,GO:0019001,GO:0019222,GO:0019637,GO:0019899,GO:0022607,GO:0030162,GO:0031090,GO:0031224,GO:0031267,GO:0031323,GO:0031399,GO:0031965,GO:0031967,GO:0031974,GO:0031975,GO:0031981,GO:0032268,GO:0032549,GO:0032550,GO:0032553,GO:0032555,GO:0032561,GO:0032991,GO:0033036,GO:0033218,GO:0033365,GO:0034399,GO:0034504,GO:0034613,GO:0034622,GO:0035639,GO:0036094,GO:0042277,GO:0042886,GO:0043167,GO:0043168,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0043233,GO:0043933,GO:0044085,GO:0044237,GO:0044238,GO:0044249,GO:0044255,GO:0044422,GO:0044424,GO:0044425,GO:0044428,GO:0044430,GO:0044446,GO:0044464,GO:0045017,GO:0045184,GO:0046470,GO:0046474,GO:0046486,GO:0046907,GO:0046931,GO:0050789,GO:0050794,GO:0051020,GO:0051169,GO:0051170,GO:0051171,GO:0051179,GO:0051233,GO:0051234,GO:0051246,GO:0051292,GO:0051641,GO:0051649,GO:0060188,GO:0060255,GO:0061608,GO:0065003,GO:0065007,GO:0065009,GO:0070013,GO:0070727,GO:0071702,GO:0071704,GO:0071705,GO:0071840,GO:0072594,GO:0072657,GO:0072686,GO:0080090,GO:0090150,GO:0090407,GO:0097159,GO:0097164,GO:0097367,GO:0098772,GO:0140104,GO:0140142,GO:1901265,GO:1901363,GO:1901564,GO:1901566,GO:1901576,GO:1903320,GO:1990023	Importin-beta N-terminal domain | HEAT,HEAT_EZ,IBN_N | NA | NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
gene-IR01_00916	lcl|NW_015622504.1_cds_XP_016228683.1_1013	-1.31987983741592	0.000167673461201127	intermembrane space import and assembly protein 40	CHCH				GO:0003674,GO:0003756,GO:0003824,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005739,GO:0005740,GO:0005743,GO:0005758,GO:0006457,GO:0006605,GO:0006626,GO:0006810,GO:0006839,GO:0006886,GO:0006996,GO:0007005,GO:0008104,GO:0008150,GO:0008152,GO:0009987,GO:0015031,GO:0015833,GO:0016020,GO:0016021,GO:0016043,GO:0016491,GO:0016667,GO:0016670,GO:0016853,GO:0016860,GO:0016864,GO:0016972,GO:0017038,GO:0019866,GO:0031090,GO:0031224,GO:0031300,GO:0031301,GO:0031304,GO:0031305,GO:0031966,GO:0031967,GO:0031970,GO:0031974,GO:0031975,GO:0032592,GO:0032991,GO:0033036,GO:0033365,GO:0034613,GO:0042721,GO:0042886,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043233,GO:0044422,GO:0044424,GO:0044425,GO:0044429,GO:0044444,GO:0044446,GO:0044455,GO:0044464,GO:0044743,GO:0045041,GO:0045184,GO:0046907,GO:0048037,GO:0051179,GO:0051234,GO:0051536,GO:0051537,GO:0051540,GO:0051641,GO:0051649,GO:0055085,GO:0055114,GO:0065002,GO:0070013,GO:0070585,GO:0070727,GO:0071702,GO:0071705,GO:0071806,GO:0071840,GO:0072594,GO:0072655,GO:0098573,GO:0098796,GO:0098798,GO:0098800,GO:0140096,GO:1990542	intermembrane space import and assembly protein 40 | CHCH | NA | NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
gene-IR01_00934	lcl|NW_015622504.1_cds_XP_016228702.1_1032	-2.0206768817601	1.95184737058199e-06	Monocarboxylate	MFS_1					Monocarboxylate | MFS_1 | NA | NA	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
gene-IR01_01002	lcl|NW_015622504.1_cds_XP_016228780.1_1110	-2.15177440014717	0.000129575941317484	Belongs to the CTL (choline transporter-like) family	Choline_transpo				GO:0005575,GO:0005623,GO:0005886,GO:0005887,GO:0016020,GO:0016021,GO:0031224,GO:0031226,GO:0044425,GO:0044459,GO:0044464,GO:0071944	Belongs to the CTL (choline transporter-like) family | Choline_transpo | NA | NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
