pretty_id	gene_id	log2FoldChange	padj	Description	PFAMs	ips_ipr	ips_ipr_desc	ips_pathway	go_all	text	pfam_is_metal	pfam_is_transporterish	is_metal	is_abc_like	is_mfs_like	mdr_kw_hit	is_mdr	is_nutr
gene-IR01_01580	lcl|NW_015622504.1_cds_XP_016229434.1_1765	-4.80206867397582	0.00216957230917826	Major Facilitator Superfamily	MFS_1					Major Facilitator Superfamily | MFS_1 | NA | NA	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
gene-IR01_02172	lcl|NW_015622505.1_cds_XP_016225937.1_2398	-3.71005865765454	0.00847940840860302	Major Facilitator Superfamily	MFS_1					Major Facilitator Superfamily | MFS_1 | NA | NA	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
gene-IR01_02356	lcl|NW_015622505.1_cds_XP_016226141.1_2602	-1.66135137033111	0.000376081046694536	Major Facilitator Superfamily	MFS_1					Major Facilitator Superfamily | MFS_1 | NA | NA	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
gene-IR01_02368	lcl|NW_015622505.1_cds_XP_016226153.1_2614	2.90191013929104	6.70528688177325e-11	Major Facilitator Superfamily	MFS_1					Major Facilitator Superfamily | MFS_1 | NA | NA	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
gene-IR01_02378	lcl|NW_015622505.1_cds_XP_016226163.1_2624	-2.26970802200969	0.000615456554504116	Major Facilitator Superfamily	MFS_1					Major Facilitator Superfamily | MFS_1 | NA | NA	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
gene-IR01_02380	lcl|NW_015622505.1_cds_XP_016226165.1_2626	-2.89921524776235	4.25701691837824e-10	amino acid	AA_permease				GO:0000139,GO:0000322,GO:0000323,GO:0000324,GO:0003333,GO:0003674,GO:0005215,GO:0005342,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005773,GO:0005794,GO:0005886,GO:0005887,GO:0006810,GO:0006811,GO:0006812,GO:0006820,GO:0006855,GO:0006865,GO:0008150,GO:0008324,GO:0008509,GO:0008514,GO:0012505,GO:0015075,GO:0015171,GO:0015174,GO:0015175,GO:0015179,GO:0015181,GO:0015189,GO:0015193,GO:0015238,GO:0015318,GO:0015711,GO:0015802,GO:0015804,GO:0015807,GO:0015809,GO:0015824,GO:0015849,GO:0015893,GO:0016020,GO:0016021,GO:0019740,GO:0022857,GO:0031090,GO:0031224,GO:0031226,GO:0031520,GO:0031984,GO:0032153,GO:0032155,GO:0032178,GO:0034220,GO:0035524,GO:0042221,GO:0042493,GO:0043090,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044422,GO:0044424,GO:0044425,GO:0044431,GO:0044444,GO:0044446,GO:0044459,GO:0044464,GO:0046942,GO:0046943,GO:0050896,GO:0051179,GO:0051234,GO:0051286,GO:0055085,GO:0071702,GO:0071705,GO:0071944,GO:0089718,GO:0097638,GO:0097639,GO:0098588,GO:0098590,GO:0098655,GO:0098656,GO:0098657,GO:0098739,GO:0098791,GO:1902022,GO:1902023,GO:1902475,GO:1903400,GO:1903401,GO:1903825,GO:1903826,GO:1905039,GO:1905647,GO:1990822	amino acid | AA_permease | NA | NA	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
gene-IR01_03016	lcl|NW_015622505.1_cds_XP_016226869.1_3330	-1.23268620044731	0.00196409134310922	GPR1/FUN34/yaaH family	Grp1_Fun34_YaaH				GO:0000322,GO:0000323,GO:0000324,GO:0003674,GO:0005215,GO:0005342,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005739,GO:0005773,GO:0005886,GO:0006066,GO:0006067,GO:0006068,GO:0006810,GO:0006811,GO:0006812,GO:0006820,GO:0006846,GO:0006847,GO:0006855,GO:0008028,GO:0008150,GO:0008152,GO:0008324,GO:0008509,GO:0008514,GO:0008519,GO:0009056,GO:0009987,GO:0015075,GO:0015123,GO:0015238,GO:0015318,GO:0015696,GO:0015711,GO:0015718,GO:0015849,GO:0015893,GO:0016020,GO:0016021,GO:0016999,GO:0017001,GO:0017144,GO:0019740,GO:0022857,GO:0031224,GO:0034220,GO:0034308,GO:0034310,GO:0035433,GO:0042221,GO:0042493,GO:0042737,GO:0042891,GO:0042895,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044237,GO:0044248,GO:0044281,GO:0044282,GO:0044424,GO:0044425,GO:0044444,GO:0044464,GO:0046164,GO:0046942,GO:0046943,GO:0050896,GO:0051179,GO:0051234,GO:0055085,GO:0071702,GO:0071704,GO:0071705,GO:0071944,GO:0072488,GO:0098655,GO:0098656,GO:1901575,GO:1901615,GO:1901616,GO:1903825,GO:1905039	GPR1/FUN34/yaaH family | Grp1_Fun34_YaaH | NA | NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
gene-IR01_03537	lcl|NW_015622505.1_cds_XP_016227436.1_3897	-1.15657943035501	0.00463539838289921	Major Facilitator Superfamily	MFS_1					Major Facilitator Superfamily | MFS_1 | NA | NA	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
gene-IR01_03560	lcl|NW_015622505.1_cds_XP_016227460.1_3921	2.5758945747794	3.57659809516619e-08	Major Facilitator Superfamily	Adenylsucc_synt,MFS_1					Major Facilitator Superfamily | Adenylsucc_synt,MFS_1 | NA | NA	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
gene-IR01_03582	lcl|NW_015622505.1_cds_XP_016227483.1_3944	1.17181334978958	0.00202384645477449	Sodium/hydrogen exchanger family	Na_H_Exchanger				GO:0003674,GO:0005215,GO:0005451,GO:0005575,GO:0005623,GO:0005886,GO:0006810,GO:0006811,GO:0006812,GO:0006813,GO:0006873,GO:0006875,GO:0008150,GO:0008324,GO:0009987,GO:0015075,GO:0015077,GO:0015078,GO:0015079,GO:0015291,GO:0015297,GO:0015298,GO:0015299,GO:0015318,GO:0015386,GO:0015491,GO:0015672,GO:0016020,GO:0019725,GO:0022804,GO:0022821,GO:0022857,GO:0022890,GO:0030001,GO:0030003,GO:0030004,GO:0030007,GO:0034220,GO:0042592,GO:0044464,GO:0046873,GO:0048878,GO:0050801,GO:0051179,GO:0051234,GO:0055065,GO:0055067,GO:0055075,GO:0055080,GO:0055082,GO:0055085,GO:0065007,GO:0065008,GO:0071804,GO:0071805,GO:0071944,GO:0098655,GO:0098660,GO:0098662,GO:0098771,GO:0099516,GO:1902600	Sodium/hydrogen exchanger family | Na_H_Exchanger | NA | NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
gene-IR01_03634	lcl|NW_015622505.1_cds_XP_016227546.1_4007	0.830713121201697	0.00316266492307811	Belongs to the OSBP family	Ank,Ank_2,Ank_3,Ank_4,Ank_5,Oxysterol_BP,PH				GO:0000138,GO:0003674,GO:0005215,GO:0005319,GO:0005488,GO:0005496,GO:0005543,GO:0005545,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005635,GO:0005737,GO:0005768,GO:0005769,GO:0005783,GO:0005794,GO:0005795,GO:0005886,GO:0005933,GO:0005935,GO:0005938,GO:0006810,GO:0006869,GO:0006887,GO:0006897,GO:0006914,GO:0007163,GO:0008142,GO:0008150,GO:0008152,GO:0008289,GO:0009056,GO:0009987,GO:0010876,GO:0012505,GO:0015248,GO:0015850,GO:0015918,GO:0016020,GO:0016043,GO:0016192,GO:0016237,GO:0030011,GO:0030427,GO:0031410,GO:0031967,GO:0031975,GO:0031982,GO:0031984,GO:0031985,GO:0032365,GO:0032541,GO:0032934,GO:0032940,GO:0033036,GO:0034727,GO:0035091,GO:0035621,GO:0035627,GO:0042886,GO:0043167,GO:0043168,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044232,GO:0044237,GO:0044248,GO:0044422,GO:0044424,GO:0044428,GO:0044431,GO:0044432,GO:0044444,GO:0044446,GO:0044448,GO:0044464,GO:0044804,GO:0046903,GO:0046907,GO:0051179,GO:0051234,GO:0051641,GO:0051649,GO:0061024,GO:0061919,GO:0071561,GO:0071702,GO:0071705,GO:0071782,GO:0071840,GO:0071944,GO:0097159,GO:0097708,GO:0098657,GO:0098791,GO:0098827,GO:0099568,GO:0120009,GO:0120011	Belongs to the OSBP family | Ank,Ank_2,Ank_3,Ank_4,Ank_5,Oxysterol_BP,PH | NA | NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
gene-IR01_04390	lcl|NW_015622506.1_cds_XP_016224642.1_4833	1.58278581305505	0.00209098655922637	ABC-2 family transporter protein	ABC2_membrane_3,ABC_tran					ABC-2 family transporter protein | ABC2_membrane_3,ABC_tran | NA | NA	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
gene-IR01_04433	lcl|NW_015622506.1_cds_XP_016224687.1_4878	2.81248160446827	1.5079094982665e-11	Belongs to the MIP aquaporin (TC 1.A.8) family	MIP				GO:0000003,GO:0000322,GO:0000323,GO:0000324,GO:0000746,GO:0000747,GO:0003674,GO:0005215,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005773,GO:0005886,GO:0006810,GO:0006811,GO:0006820,GO:0006846,GO:0008150,GO:0008643,GO:0009987,GO:0015144,GO:0015166,GO:0015168,GO:0015254,GO:0015267,GO:0015318,GO:0015698,GO:0015700,GO:0015711,GO:0015718,GO:0015791,GO:0015793,GO:0015849,GO:0015850,GO:0015893,GO:0016020,GO:0016021,GO:0019953,GO:0022414,GO:0022803,GO:0022857,GO:0031224,GO:0034219,GO:0042221,GO:0042493,GO:0042891,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044424,GO:0044425,GO:0044444,GO:0044464,GO:0044703,GO:0044764,GO:0046685,GO:0046942,GO:0050896,GO:0051179,GO:0051234,GO:0051704,GO:0055085,GO:0071702,GO:0071944,GO:1901618	Belongs to the MIP aquaporin (TC 1.A.8) family | MIP | NA | NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
gene-IR01_04935	lcl|NW_015622506.1_cds_XP_016225234.1_5425	0.696139614756898	0.00821019989829932	Membrane transport protein	Mem_trans				GO:0003674,GO:0005215,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005783,GO:0006810,GO:0008150,GO:0012505,GO:0016020,GO:0016021,GO:0022857,GO:0031224,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044424,GO:0044425,GO:0044444,GO:0044464,GO:0051179,GO:0051234,GO:0055085	Membrane transport protein | Mem_trans | NA | NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
gene-IR01_05021	lcl|NW_015622506.1_cds_XP_016225323.1_5514	-3.32922485262992	1.11884417451197e-13	Belongs to the Ca(2 ) cation antiporter (CaCA) (TC 2.A.19) family	Na_Ca_ex					Belongs to the Ca(2 ) cation antiporter (CaCA) (TC 2.A.19) family | Na_Ca_ex | NA | NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
gene-IR01_05073	lcl|NW_015622506.1_cds_XP_016225377.1_5568	-0.991760637970755	0.024325872321973	MAS20 protein import receptor	MAS20,SET				GO:0003674,GO:0005048,GO:0005215,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005739,GO:0005740,GO:0005741,GO:0005742,GO:0006403,GO:0006605,GO:0006626,GO:0006810,GO:0006839,GO:0006886,GO:0006996,GO:0007005,GO:0007006,GO:0007008,GO:0008104,GO:0008150,GO:0008320,GO:0008565,GO:0009987,GO:0015031,GO:0015399,GO:0015405,GO:0015450,GO:0015833,GO:0015931,GO:0016020,GO:0016021,GO:0016031,GO:0016043,GO:0017038,GO:0019867,GO:0022607,GO:0022804,GO:0022857,GO:0022884,GO:0030150,GO:0030943,GO:0031090,GO:0031224,GO:0031300,GO:0031301,GO:0031306,GO:0031307,GO:0031966,GO:0031967,GO:0031968,GO:0031975,GO:0032592,GO:0032991,GO:0033036,GO:0033218,GO:0033365,GO:0034613,GO:0034622,GO:0035927,GO:0042277,GO:0042886,GO:0042887,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043933,GO:0044085,GO:0044422,GO:0044424,GO:0044425,GO:0044429,GO:0044444,GO:0044446,GO:0044455,GO:0044464,GO:0044743,GO:0045184,GO:0046907,GO:0050657,GO:0050658,GO:0051031,GO:0051179,GO:0051234,GO:0051236,GO:0051641,GO:0051649,GO:0055085,GO:0061024,GO:0065002,GO:0065003,GO:0070096,GO:0070585,GO:0070727,GO:0071702,GO:0071705,GO:0071806,GO:0071840,GO:0072594,GO:0072655,GO:0098573,GO:0098588,GO:0098796,GO:0098798,GO:0098799,GO:0098805,GO:1904680,GO:1990542	MAS20 protein import receptor | MAS20,SET | NA | NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
gene-IR01_05193	lcl|NW_015622506.1_cds_XP_016225510.1_5701	1.65729253076197	0.00141811970454565	ATP-dependent serine protease that mediates the selective degradation of misfolded and unassembled polypeptides in the peroxisomal matrix. Necessary for type 2 peroxisome targeting signal (PTS2)-containing protein processing and facilitates peroxisome matrix protein import	AAA,LON_substr_bdg,Lon_C				GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005777,GO:0005782,GO:0006508,GO:0006605,GO:0006625,GO:0006807,GO:0006810,GO:0006886,GO:0006996,GO:0007031,GO:0008104,GO:0008150,GO:0008152,GO:0009987,GO:0010467,GO:0015031,GO:0015833,GO:0016043,GO:0016485,GO:0019538,GO:0031907,GO:0031974,GO:0033036,GO:0033365,GO:0034613,GO:0042579,GO:0042886,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043233,GO:0043574,GO:0044238,GO:0044422,GO:0044424,GO:0044438,GO:0044439,GO:0044444,GO:0044446,GO:0044464,GO:0045184,GO:0046907,GO:0051179,GO:0051234,GO:0051604,GO:0051641,GO:0051649,GO:0070013,GO:0070727,GO:0071702,GO:0071704,GO:0071705,GO:0071840,GO:0072594,GO:0072662,GO:0072663,GO:1901564	ATP-dependent serine protease that mediates the selective degradation of misfolded and unassembled polypeptides in the peroxisomal matrix. Necessary for type 2 peroxisome targeting signal (PTS2)-containing protein processing and facilitates peroxisome matrix protein import | AAA,LON_substr_bdg,Lon_C | NA | NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
gene-IR01_05432	lcl|NW_015622507.1_cds_XP_016222318.1_6004	-0.841049076319365	0.010755213326941	WSC domain	WSC				GO:0003674,GO:0005215,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005783,GO:0005789,GO:0006605,GO:0006612,GO:0006810,GO:0006886,GO:0006950,GO:0008104,GO:0008150,GO:0008565,GO:0009266,GO:0009408,GO:0009628,GO:0012505,GO:0015031,GO:0015833,GO:0016020,GO:0031984,GO:0033036,GO:0033365,GO:0034613,GO:0042175,GO:0042886,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044422,GO:0044424,GO:0044425,GO:0044432,GO:0044444,GO:0044446,GO:0044464,GO:0045047,GO:0045184,GO:0046907,GO:0050896,GO:0051179,GO:0051234,GO:0051641,GO:0051649,GO:0070727,GO:0070972,GO:0071702,GO:0071705,GO:0072594,GO:0072599,GO:0072657,GO:0090150,GO:0098827	WSC domain | WSC | NA | NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
gene-IR01_05468	lcl|NW_015622507.1_cds_XP_016222363.1_6049	-1.88427264285801	1.45029517372992e-05	ABC transporter	ABC_tran				GO:0000166,GO:0000288,GO:0000289,GO:0000956,GO:0003674,GO:0003824,GO:0005488,GO:0005524,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006139,GO:0006351,GO:0006352,GO:0006354,GO:0006355,GO:0006357,GO:0006366,GO:0006367,GO:0006368,GO:0006401,GO:0006402,GO:0006725,GO:0006807,GO:0008144,GO:0008150,GO:0008152,GO:0009056,GO:0009057,GO:0009058,GO:0009059,GO:0009889,GO:0009892,GO:0009987,GO:0010467,GO:0010468,GO:0010556,GO:0010605,GO:0010629,GO:0016070,GO:0016071,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0016887,GO:0017076,GO:0017111,GO:0018130,GO:0019219,GO:0019222,GO:0019438,GO:0019439,GO:0030014,GO:0030015,GO:0030554,GO:0031323,GO:0031326,GO:0032553,GO:0032555,GO:0032559,GO:0032774,GO:0032991,GO:0034641,GO:0034645,GO:0034654,GO:0034655,GO:0035639,GO:0036094,GO:0043167,GO:0043168,GO:0043170,GO:0044237,GO:0044238,GO:0044248,GO:0044249,GO:0044260,GO:0044265,GO:0044270,GO:0044271,GO:0044424,GO:0044464,GO:0046483,GO:0046700,GO:0048519,GO:0050789,GO:0050794,GO:0051171,GO:0051252,GO:0060255,GO:0065007,GO:0071704,GO:0080090,GO:0090304,GO:0097159,GO:0097367,GO:0097659,GO:1901265,GO:1901360,GO:1901361,GO:1901362,GO:1901363,GO:1901575,GO:1901576,GO:1903506,GO:2000112,GO:2001141	ABC transporter | ABC_tran | NA | NA	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
gene-IR01_05502	lcl|NW_015622507.1_cds_XP_016222398.1_6084	1.16057297630173	0.0422110273055625	ML-like domain	TRP,TRP_N				GO:0003674,GO:0005215,GO:0005575,GO:0005623,GO:0005886,GO:0006810,GO:0008150,GO:0009272,GO:0009987,GO:0016020,GO:0016021,GO:0022857,GO:0031224,GO:0032153,GO:0042546,GO:0044085,GO:0044425,GO:0044464,GO:0051179,GO:0051234,GO:0055085,GO:0071554,GO:0071840,GO:0071852,GO:0071944	ML-like domain | TRP,TRP_N | NA | NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
gene-IR01_05854	lcl|NW_015622507.1_cds_XP_016222791.1_6477	1.1984399739708	0.000985934136765842	CorA-like Mg2+ transporter protein	CorA					CorA-like Mg2+ transporter protein | CorA | NA | NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
gene-IR01_05913	lcl|NW_015622507.1_cds_XP_016222857.1_6543	-0.88505701871366	0.0242724870812484	ABC transporter transmembrane region	ABC_membrane,ABC_tran				GO:0000322,GO:0000323,GO:0000324,GO:0000329,GO:0003674,GO:0003824,GO:0005215,GO:0005310,GO:0005319,GO:0005342,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005739,GO:0005773,GO:0005774,GO:0005783,GO:0006810,GO:0006811,GO:0006820,GO:0006835,GO:0006869,GO:0006914,GO:0008028,GO:0008150,GO:0008152,GO:0008509,GO:0008514,GO:0009056,GO:0009987,GO:0010035,GO:0010038,GO:0010876,GO:0012505,GO:0015075,GO:0015125,GO:0015127,GO:0015318,GO:0015399,GO:0015405,GO:0015432,GO:0015711,GO:0015718,GO:0015721,GO:0015723,GO:0015849,GO:0015850,GO:0015893,GO:0016020,GO:0016021,GO:0016236,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0016887,GO:0017111,GO:0022804,GO:0022857,GO:0031090,GO:0031224,GO:0033036,GO:0033283,GO:0033284,GO:0033285,GO:0034040,GO:0034220,GO:0042221,GO:0042493,GO:0042623,GO:0042626,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043492,GO:0044237,GO:0044248,GO:0044422,GO:0044424,GO:0044425,GO:0044437,GO:0044444,GO:0044446,GO:0044464,GO:0046942,GO:0046943,GO:0050896,GO:0051179,GO:0051234,GO:0055085,GO:0061919,GO:0071702,GO:0071705,GO:0098588,GO:0098656,GO:0098805,GO:0098852,GO:1901618,GO:1903825,GO:1905039	ABC transporter transmembrane region | ABC_membrane,ABC_tran | NA | NA	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
gene-IR01_06040	lcl|NW_015622507.1_cds_XP_016222991.1_6677	2.54597912815251	5.4957263380299e-08	Belongs to the MIP aquaporin (TC 1.A.8) family	MIP				GO:0000003,GO:0000322,GO:0000323,GO:0000324,GO:0000746,GO:0000747,GO:0003674,GO:0005215,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005773,GO:0005886,GO:0006810,GO:0006811,GO:0006820,GO:0006846,GO:0008150,GO:0008643,GO:0009987,GO:0015144,GO:0015166,GO:0015168,GO:0015254,GO:0015267,GO:0015318,GO:0015698,GO:0015700,GO:0015711,GO:0015718,GO:0015791,GO:0015793,GO:0015849,GO:0015850,GO:0015893,GO:0016020,GO:0016021,GO:0019953,GO:0022414,GO:0022803,GO:0022857,GO:0031224,GO:0034219,GO:0042221,GO:0042493,GO:0042891,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044424,GO:0044425,GO:0044444,GO:0044464,GO:0044703,GO:0044764,GO:0046685,GO:0046942,GO:0050896,GO:0051179,GO:0051234,GO:0051704,GO:0055085,GO:0071702,GO:0071944,GO:1901618	Belongs to the MIP aquaporin (TC 1.A.8) family | MIP | NA | NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
gene-IR01_06377	lcl|NW_015622507.1_cds_XP_016223371.1_7057	-2.01539389287741	0.032130027534113	Belongs to the Ca(2 ) cation antiporter (CaCA) (TC 2.A.19) family	Na_Ca_ex					Belongs to the Ca(2 ) cation antiporter (CaCA) (TC 2.A.19) family | Na_Ca_ex | NA | NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
gene-IR01_06500	lcl|NW_015622507.1_cds_XP_016223524.1_7210	-1.61287531795694	0.00350688240692455	Major Facilitator Superfamily	MFS_1					Major Facilitator Superfamily | MFS_1 | NA | NA	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
