pretty_id	gene_id	log2FoldChange	padj	Description	PFAMs	ips_ipr	ips_ipr_desc	ips_pathway	go_all
gene-IR01_00593	lcl|NW_015622504.1_cds_XP_016228332.1_662	-1.58240491674658	0.00222697350712919	Forkhead associated domain	FHA				GO:0000375,GO:0000377,GO:0000398,GO:0003674,GO:0003676,GO:0003723,GO:0003729,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005737,GO:0006139,GO:0006396,GO:0006397,GO:0006403,GO:0006405,GO:0006406,GO:0006611,GO:0006725,GO:0006807,GO:0006810,GO:0006886,GO:0006913,GO:0008104,GO:0008150,GO:0008152,GO:0008380,GO:0009987,GO:0010467,GO:0015031,GO:0015833,GO:0015931,GO:0016070,GO:0016071,GO:0031503,GO:0032991,GO:0033036,GO:0034613,GO:0034641,GO:0042886,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044237,GO:0044238,GO:0044422,GO:0044424,GO:0044428,GO:0044446,GO:0044464,GO:0045184,GO:0046483,GO:0046907,GO:0050657,GO:0050658,GO:0051028,GO:0051168,GO:0051169,GO:0051179,GO:0051234,GO:0051235,GO:0051236,GO:0051237,GO:0051641,GO:0051649,GO:0065007,GO:0065008,GO:0070274,GO:0070727,GO:0071166,GO:0071426,GO:0071427,GO:0071702,GO:0071704,GO:0071705,GO:0090304,GO:0097159,GO:1901360,GO:1901363
gene-IR01_00609	lcl|NW_015622504.1_cds_XP_016228354.1_683	-1.70372196783551	5.0860832190237e-05	Major Facilitator Superfamily	MFS_1				
gene-IR01_00610	lcl|NW_015622504.1_cds_XP_016228353.1_684	-2.04896347048411	0.00497018642876743	Major Facilitator Superfamily	MFS_1				
gene-IR01_00698	lcl|NW_015622504.1_cds_XP_016228449.1_779	-1.02345802939978	0.033264352013084	Mitochondrial import inner membrane translocase subunit tim10	zf-Tim10_DDP				GO:0003674,GO:0005215,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005739,GO:0005740,GO:0005743,GO:0005758,GO:0006605,GO:0006626,GO:0006810,GO:0006839,GO:0006886,GO:0006996,GO:0007005,GO:0007006,GO:0007007,GO:0008104,GO:0008150,GO:0008565,GO:0009987,GO:0015031,GO:0015833,GO:0016020,GO:0016021,GO:0016043,GO:0017038,GO:0019866,GO:0031090,GO:0031224,GO:0031966,GO:0031967,GO:0031970,GO:0031974,GO:0031975,GO:0032991,GO:0033036,GO:0033365,GO:0034613,GO:0042719,GO:0042886,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043233,GO:0044422,GO:0044424,GO:0044425,GO:0044429,GO:0044444,GO:0044446,GO:0044464,GO:0044743,GO:0045039,GO:0045184,GO:0046907,GO:0051082,GO:0051179,GO:0051234,GO:0051641,GO:0051649,GO:0055085,GO:0061024,GO:0065002,GO:0070013,GO:0070585,GO:0070727,GO:0071702,GO:0071705,GO:0071806,GO:0071840,GO:0072594,GO:0072655,GO:0072657,GO:0090150,GO:0090151,GO:0098798,GO:1990351,GO:1990542
gene-IR01_00784	lcl|NW_015622504.1_cds_XP_016228539.1_869	3.05854289192644	1.54122273907009e-09	permease	AA_permease				
gene-IR01_00788	lcl|NW_015622504.1_cds_XP_016228543.1_873	1.70536302110027	0.000116430621594135	Belongs to the ABC transporter superfamily. ABCG family. PDR (TC 3.A.1.205) subfamily	ABC2_membrane,ABC_tran,ABC_trans_N,PDR_CDR				GO:0003674,GO:0003824,GO:0005215,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005783,GO:0005886,GO:0006810,GO:0006855,GO:0008150,GO:0012505,GO:0015399,GO:0015405,GO:0015893,GO:0016020,GO:0016021,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0016887,GO:0017111,GO:0022804,GO:0022857,GO:0031224,GO:0042221,GO:0042493,GO:0042623,GO:0042626,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043492,GO:0044424,GO:0044425,GO:0044444,GO:0044464,GO:0046618,GO:0050896,GO:0051179,GO:0051234,GO:0055085,GO:0071944,GO:1990961
gene-IR01_00862	lcl|NW_015622504.1_cds_XP_016228626.1_956	1.00668370482655	0.00961368862221291	Ion transport protein	Ion_trans				GO:0001508,GO:0003674,GO:0005215,GO:0005216,GO:0005244,GO:0005245,GO:0005261,GO:0005262,GO:0005575,GO:0005623,GO:0005886,GO:0005887,GO:0006810,GO:0006811,GO:0006812,GO:0006816,GO:0006873,GO:0006874,GO:0006875,GO:0007154,GO:0007165,GO:0007204,GO:0008150,GO:0008324,GO:0009987,GO:0015075,GO:0015085,GO:0015267,GO:0015318,GO:0016020,GO:0016021,GO:0019722,GO:0019725,GO:0019932,GO:0022803,GO:0022832,GO:0022836,GO:0022838,GO:0022839,GO:0022843,GO:0022857,GO:0022890,GO:0023052,GO:0030001,GO:0030003,GO:0031224,GO:0031226,GO:0034220,GO:0035556,GO:0035585,GO:0042391,GO:0042592,GO:0044425,GO:0044459,GO:0044464,GO:0046873,GO:0048878,GO:0050789,GO:0050794,GO:0050801,GO:0050896,GO:0051179,GO:0051234,GO:0051480,GO:0051641,GO:0051649,GO:0051716,GO:0051899,GO:0055065,GO:0055074,GO:0055080,GO:0055082,GO:0055085,GO:0060401,GO:0060402,GO:0065007,GO:0065008,GO:0070509,GO:0070588,GO:0070838,GO:0071944,GO:0072503,GO:0072507,GO:0072511,GO:0086010,GO:0097553,GO:0098655,GO:0098657,GO:0098659,GO:0098660,GO:0098662,GO:0098703,GO:0098739,GO:0098771,GO:0099587,GO:1902656
gene-IR01_00927	lcl|NW_015622504.1_cds_XP_016228694.1_1024	-1.79951499671367	0.0101086800264297	NCS1 family nucleobase cation symporter-1	Transp_cyt_pur				GO:0000139,GO:0000322,GO:0000323,GO:0000324,GO:0003674,GO:0005215,GO:0005350,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005773,GO:0005783,GO:0005794,GO:0005886,GO:0006810,GO:0006811,GO:0006812,GO:0006855,GO:0008150,GO:0008324,GO:0012505,GO:0015075,GO:0015205,GO:0015210,GO:0015238,GO:0015291,GO:0015293,GO:0015294,GO:0015318,GO:0015391,GO:0015505,GO:0015851,GO:0015855,GO:0015857,GO:0015893,GO:0016020,GO:0022804,GO:0022857,GO:0022890,GO:0031090,GO:0031984,GO:0034220,GO:0042221,GO:0042493,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044422,GO:0044424,GO:0044425,GO:0044431,GO:0044444,GO:0044446,GO:0044459,GO:0044464,GO:0044853,GO:0045121,GO:0050896,GO:0051179,GO:0051234,GO:0055085,GO:0071702,GO:0071705,GO:0071944,GO:0072531,GO:0098588,GO:0098589,GO:0098590,GO:0098655,GO:0098657,GO:0098721,GO:0098739,GO:0098791,GO:0098805,GO:0098857,GO:1903791,GO:1904082
gene-IR01_00934	lcl|NW_015622504.1_cds_XP_016228702.1_1032	-2.29324985189293	4.04400988475588e-07	Monocarboxylate	MFS_1				
gene-IR01_00996	lcl|NW_015622504.1_cds_XP_016228774.1_1104	1.33893639774401	0.0190650048433223	Major Facilitator Superfamily	MFS_1				
gene-IR01_01020	lcl|NW_015622504.1_cds_XP_016228800.1_1130	0.813854074549609	0.0119948754922572	long-chain acyl-CoA synthetase	AMP-binding				GO:0001676,GO:0003674,GO:0003824,GO:0004467,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005739,GO:0005740,GO:0005741,GO:0005783,GO:0005811,GO:0005886,GO:0006082,GO:0006139,GO:0006163,GO:0006629,GO:0006631,GO:0006637,GO:0006725,GO:0006732,GO:0006753,GO:0006790,GO:0006793,GO:0006796,GO:0006807,GO:0006810,GO:0006811,GO:0006812,GO:0006820,GO:0006869,GO:0008150,GO:0008152,GO:0009117,GO:0009150,GO:0009259,GO:0009987,GO:0010494,GO:0010876,GO:0012505,GO:0015645,GO:0015695,GO:0015696,GO:0015711,GO:0015718,GO:0015849,GO:0015908,GO:0015909,GO:0016020,GO:0016405,GO:0016874,GO:0016877,GO:0016878,GO:0019637,GO:0019693,GO:0019752,GO:0019867,GO:0031090,GO:0031956,GO:0031957,GO:0031966,GO:0031967,GO:0031968,GO:0031975,GO:0032787,GO:0032991,GO:0033036,GO:0033865,GO:0033875,GO:0034032,GO:0034641,GO:0035336,GO:0035337,GO:0035383,GO:0035770,GO:0036464,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0043436,GO:0043603,GO:0044237,GO:0044238,GO:0044255,GO:0044281,GO:0044422,GO:0044424,GO:0044429,GO:0044444,GO:0044446,GO:0044464,GO:0044539,GO:0046483,GO:0046942,GO:0051179,GO:0051186,GO:0051234,GO:0055086,GO:0071702,GO:0071704,GO:0071705,GO:0071944,GO:0072521,GO:0090432,GO:0090433,GO:0090434,GO:0098588,GO:0098805,GO:1901135,GO:1901360,GO:1901564,GO:1901568,GO:1905329,GO:1990904
gene-IR01_01165	lcl|NW_015622504.1_cds_XP_016228980.1_1310	-0.927603475543177	0.0254130258822889	Necessary for protein translocation in the endoplasmic reticulum	Sec61_beta				GO:0003674,GO:0005085,GO:0005086,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005783,GO:0005784,GO:0005789,GO:0005791,GO:0006605,GO:0006612,GO:0006613,GO:0006614,GO:0006616,GO:0006620,GO:0006810,GO:0006886,GO:0008104,GO:0008150,GO:0012505,GO:0015031,GO:0015833,GO:0016020,GO:0019899,GO:0030867,GO:0031090,GO:0031204,GO:0031205,GO:0031984,GO:0032991,GO:0033036,GO:0033365,GO:0034613,GO:0042175,GO:0042886,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044422,GO:0044424,GO:0044425,GO:0044432,GO:0044444,GO:0044446,GO:0044464,GO:0045047,GO:0045184,GO:0046907,GO:0051020,GO:0051179,GO:0051234,GO:0051641,GO:0051649,GO:0055085,GO:0065002,GO:0065007,GO:0065009,GO:0070727,GO:0070972,GO:0071256,GO:0071261,GO:0071702,GO:0071705,GO:0071806,GO:0072594,GO:0072599,GO:0072657,GO:0090150,GO:0098588,GO:0098772,GO:0098796,GO:0098827
gene-IR01_01278	lcl|NW_015622504.1_cds_XP_016229108.1_1435	2.02205362146253	0.0172723294573273	DnaJ like subfamily A member 2	DnaJ,DnaJ_C,DnaJ_CXXCXGXG				GO:0001671,GO:0003674,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006403,GO:0006404,GO:0006457,GO:0006458,GO:0006508,GO:0006511,GO:0006605,GO:0006626,GO:0006807,GO:0006810,GO:0006839,GO:0006886,GO:0006913,GO:0006950,GO:0006996,GO:0007005,GO:0008047,GO:0008104,GO:0008150,GO:0008152,GO:0009056,GO:0009057,GO:0009987,GO:0010033,GO:0010243,GO:0010498,GO:0015031,GO:0015833,GO:0015931,GO:0016043,GO:0019538,GO:0019941,GO:0030163,GO:0030234,GO:0030433,GO:0030544,GO:0031072,GO:0032781,GO:0032991,GO:0033036,GO:0033365,GO:0033554,GO:0034613,GO:0034976,GO:0035719,GO:0036503,GO:0042026,GO:0042221,GO:0042886,GO:0043085,GO:0043161,GO:0043170,GO:0043462,GO:0043632,GO:0044093,GO:0044237,GO:0044238,GO:0044248,GO:0044257,GO:0044260,GO:0044265,GO:0044267,GO:0044424,GO:0044444,GO:0044445,GO:0044464,GO:0045047,GO:0045184,GO:0046907,GO:0048471,GO:0048519,GO:0048523,GO:0048583,GO:0048585,GO:0050657,GO:0050658,GO:0050789,GO:0050790,GO:0050794,GO:0050896,GO:0051031,GO:0051082,GO:0051169,GO:0051170,GO:0051179,GO:0051234,GO:0051236,GO:0051336,GO:0051345,GO:0051603,GO:0051641,GO:0051649,GO:0051716,GO:0060589,GO:0060590,GO:0065007,GO:0065009,GO:0070585,GO:0070727,GO:0070972,GO:0071702,GO:0071704,GO:0071705,GO:0071840,GO:0072379,GO:0072380,GO:0072594,GO:0072599,GO:0072655,GO:0080134,GO:0080135,GO:0098772,GO:1900034,GO:1900035,GO:1901564,GO:1901565,GO:1901575,GO:1901698
gene-IR01_01281	lcl|NW_015622504.1_cds_XP_016229109.1_1439	1.27455063433678	0.0135186434333935	SulP family sulfate permease	STAS,Sulfate_transp				
gene-IR01_01323	lcl|NW_015622504.1_cds_XP_016229157.1_1487	0.961219158431094	0.0190208675121187	CorA-like Mg2+ transporter protein	CorA				
gene-IR01_01555	lcl|NW_015622504.1_cds_XP_016229408.1_1738	-1.18503531095701	0.0030608124243887	Major Facilitator Superfamily	MFS_1				
gene-IR01_01580	lcl|NW_015622504.1_cds_XP_016229434.1_1765	-4.80206867397582	0.00216957230917826	Major Facilitator Superfamily	MFS_1				
gene-IR01_01905	lcl|NW_015622504.1_cds_XP_016229788.1_2118	0.933842927560945	0.0299910711011132	E3 ubiquitin-protein ligase HUWE1	DUF4414,DUF908,DUF913,HECT,UBA				GO:0000278,GO:0000447,GO:0000448,GO:0000460,GO:0000462,GO:0000463,GO:0000466,GO:0000469,GO:0000470,GO:0000472,GO:0000478,GO:0000479,GO:0000480,GO:0000966,GO:0000967,GO:0003674,GO:0003824,GO:0004842,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005730,GO:0005737,GO:0006139,GO:0006364,GO:0006396,GO:0006464,GO:0006725,GO:0006807,GO:0006810,GO:0006913,GO:0006996,GO:0006997,GO:0007049,GO:0008150,GO:0008152,GO:0008361,GO:0009987,GO:0010467,GO:0016020,GO:0016021,GO:0016043,GO:0016070,GO:0016072,GO:0016567,GO:0016740,GO:0019538,GO:0019787,GO:0022613,GO:0030490,GO:0031224,GO:0031974,GO:0031981,GO:0032446,GO:0032535,GO:0034470,GO:0034471,GO:0034641,GO:0034660,GO:0036211,GO:0042254,GO:0042273,GO:0042274,GO:0043170,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0043233,GO:0043412,GO:0044085,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0044422,GO:0044424,GO:0044425,GO:0044428,GO:0044446,GO:0044464,GO:0046483,GO:0046907,GO:0051169,GO:0051179,GO:0051234,GO:0051641,GO:0051649,GO:0061630,GO:0061659,GO:0065007,GO:0065008,GO:0070013,GO:0070647,GO:0071704,GO:0071840,GO:0090066,GO:0090304,GO:0090305,GO:0090501,GO:0090502,GO:0140096,GO:1901360,GO:1901564
